frames,no_epsilon_z,no_epsilon_rnd,local,simple,normal
247500.0,12679,17059,9849,12136,12461.0
248000.0,12693,17068,9865,12151,12471.0
248500.0,12711,17082,9881,12174,12484.0
249000.0,12726,17100,9910,12191,12494.0
249500.0,12737,17114,9922,12199,12511.0
250000.0,12753,17128,9935,12224,12523.0
250500.0,12764,17139,9948,12248,12539.0
251000.0,12784,17149,9964,12256,12550.0
251500.0,12798,17163,9983,12266,12560.0
252000.0,12810,17176,10007,12276,12573.0
252500.0,12818,17183,10021,12285,12585.0
253000.0,12827,17197,10040,12295,12596.0
253500.0,12842,17212,10053,12307,12618.0
254000.0,12854,17227,10061,12321,12628.0
254500.0,12864,17241,10076,12339,12642.0
255000.0,12873,17256,10090,12356,12655.0
255500.0,12884,17266,10105,12367,12679.0
256000.0,12896,17274,10127,12389,12695.0
256500.0,12902,17284,10137,12403,12715.0
257000.0,12910,17294,10150,12417,12732.0
257500.0,12922,17309,10163,12430,12745.0
258000.0,12929,17320,10175,12449,12771.0
258500.0,12936,17336,10186,12460,12791.0
259000.0,12943,17346,10209,12481,12810.0
259500.0,12951,17354,10233,12498,12817.0
260000.0,12960,17365,10252,12508,12829.0
260500.0,12969,17375,10272,12521,12842.0
261000.0,12975,17381,10291,12536,12851.0
261500.0,12987,17388,10310,12549,12860.0
262000.0,12995,17397,10325,12558,12870.0
262500.0,13003,17407,10346,12573,12881.0
263000.0,13011,17425,10372,12590,12892.0
263500.0,13026,17438,10382,12606,12908.0
264000.0,13037,17449,10398,12623,12924.0
264500.0,13043,17462,10407,12639,12940.0
265000.0,13050,17480,10417,12653,12980.0
265500.0,13058,17492,10431,12665,12993.0
266000.0,13066,17505,10440,12672,13007.0
266500.0,13078,17520,10456,12683,13023.0
267000.0,13090,17532,10469,12693,13038.0
267500.0,13100,17538,10488,12700,13047.0
268000.0,13109,17549,10512,12710,13070.0
268500.0,13116,17562,10530,12722,13082.0
269000.0,13122,17572,10549,12733,13104.0
269500.0,13134,17584,10574,12752,13120.0
270000.0,13145,17598,10589,12767,13138.0
270500.0,13154,17611,10611,12774,13151.0
271000.0,13161,17620,10629,12796,13168.0
271500.0,13173,17630,10654,12806,13189.0
272000.0,13188,17644,10675,12816,13206.0
272500.0,13203,17658,10695,12825,13222.0
273000.0,13212,17663,10708,12840,13236.0
273500.0,13230,17679,10721,12852,13250.0
274000.0,13241,17691,10746,12868,13272.0
274500.0,13255,17703,10762,12877,13293.0
275000.0,13263,17711,10792,12889,13312.0
275500.0,13270,17722,10808,12902,13331.0
276000.0,13280,17734,10818,12915,13344.0
276500.0,13288,17746,10839,12929,13361.0
277000.0,13297,17761,10857,12942,13385.0
277500.0,13311,17773,10868,12951,13400.0
278000.0,13320,17787,10880,12974,13423.0
278500.0,13334,17808,10896,13000,13439.0
279000.0,13343,17826,10923,13017,13447.0
279500.0,13353,17837,10947,13028,13467.0
280000.0,13366,17845,10962,13043,13482.0
280500.0,13376,17859,10973,13058,13490.0
281000.0,13383,17869,10987,13072,13513.0
281500.0,13393,17879,11005,13081,13533.0
282000.0,13407,17890,11018,13094,13550.0
282500.0,13422,17901,11032,13106,13565.0
283000.0,13431,17910,11048,13115,13583.0
283500.0,13438,17921,11058,13130,13603.0
284000.0,13451,17943,11082,13139,13616.0
284500.0,13464,17952,11092,13148,13637.0
285000.0,13481,17960,11104,13158,13654.0
285500.0,13492,17969,11121,13174,13669.0
286000.0,13498,17976,11142,13187,13683.0
286500.0,13509,17985,11158,13198,13703.0
287000.0,13520,17999,11168,13215,13719.0
287500.0,13535,18019,11186,13227,13729.0
288000.0,13546,18030,11197,13242,13746.0
288500.0,13559,18043,11211,13254,13763.0
289000.0,13575,18054,11226,13268,13779.0
289500.0,13593,18062,11249,13278,13794.0
290000.0,13610,18073,11284,13293,13812.0
290500.0,13633,18090,11308,13307,13828.0
291000.0,13644,18100,11334,13321,13853.0
