frames,no_epsilon_rnd,no_epsilon_z,local,normal,simple
450000.0,0,2,2,0,3
450500.0,0,0,3,3,2
451000.0,1,2,0,0,3
451500.0,0,0,2,3,3
452000.0,1,1,0,3,3
452500.0,1,1,3,3,2
453000.0,1,2,0,3,3
453500.0,1,0,2,1,3
454000.0,1,1,1,2,2
454500.0,0,0,2,3,2
455000.0,0,1,3,3,3
455500.0,1,1,3,1,3
456000.0,1,2,3,3,3
456500.0,1,0,3,3,0
457000.0,0,0,0,2,2
457500.0,0,2,3,3,2
458000.0,1,2,3,3,2
458500.0,1,2,3,3,3
459000.0,0,0,3,1,0
459500.0,1,1,3,3,2
460000.0,1,1,2,3,3
460500.0,1,2,0,2,3
461000.0,1,2,3,3,3
461500.0,1,2,0,2,3
