frames,no_epsilon_rnd,no_epsilon_z,local,normal,simple
83000.0,-5.238689482212067e-10,-1.0477378964424133e-09,1.280568540096283e-09,-9.313225746154785e-10,4.3655745685100555e-10
83500.0,4.656612873077393e-10,6.111804395914078e-10,-7.275957614183426e-11,-1.4115357771515846e-09,-8.003553375601768e-10
84000.0,-1.979060471057892e-09,-6.402842700481415e-10,1.5570549294352531e-09,-4.656612873077393e-10,4.656612873077393e-10
84500.0,-7.421476766467094e-10,-9.022187441587448e-10,1.2514647096395493e-09,-5.238689482212067e-10,
85000.0,,-1.1641532182693481e-09,4.656612873077393e-10,-1.1641532182693481e-10,4.656612873077393e-10
85500.0,,-1.1641532182693481e-09,-1.862645149230957e-09,-1.6298145055770874e-09,-2.9103830456733704e-11
86000.0,5.820766091346741e-11,1.8044374883174896e-09,-2.3283064365386963e-09,-1.1932570487260818e-09,-6.984919309616089e-10
86500.0,-1.2514647096395493e-09,1.1059455573558807e-09,,,-3.4924596548080444e-10
87000.0,4.656612873077393e-10,-1.1641532182693481e-10,-4.656612873077393e-10,2.9103830456733704e-10,-5.529727786779404e-10
87500.0,2.9103830456733704e-11,5.529727786779404e-10,-6.984919309616089e-10,-1.8917489796876907e-10,-6.402842700481415e-10
88000.0,2.9103830456733704e-10,-4.656612873077393e-10,2.3283064365386963e-10,4.3655745685100555e-10,1.0477378964424133e-09
88500.0,-1.3969838619232178e-09,3.4924596548080444e-10,1.1641532182693481e-09,-3.4924596548080444e-10,-5.238689482212067e-10
89000.0,-2.3283064365386963e-10,3.4924596548080444e-10,-1.4260876923799515e-09,2.9103830456733704e-11,-5.820766091346741e-11
89500.0,-8.149072527885437e-10,1.076841726899147e-09,-1.0477378964424133e-09,1.1641532182693481e-10,7.130438461899757e-10
90000.0,-1.1641532182693481e-10,4.2928149923682213e-10,5.529727786779404e-10,1.1641532182693481e-09,1.1641532182693481e-10
