frames,no_epsilon_rnd,no_epsilon_z,local,normal,simple
116500.0,1705266281.6363695,1705191823.4601233,1704821958.019117,1704498294.0068152,1704421385.250834
117000.0,1705266288.6908705,1705191831.2341282,1704821964.2026172,1704498301.0228167,1704421392.0183358
117500.0,1705266295.782871,1705191839.3546243,1704821970.3781178,1704498307.5113158,1704421398.6948361
118000.0,1705266302.989372,1705191847.1796246,1704821976.584117,1704498314.032316,1704421405.1993356
118500.0,1705266310.0313714,1705191855.244124,1704821982.7961178,1704498320.5233173,1704421411.805835
119000.0,1705266317.1153712,1705191864.013626,1704821989.0491197,1704498326.9943156,1704421418.6113355
119500.0,1705266324.2633715,1705191874.8046255,1704821995.2431188,1704498333.4983158,1704421425.344835
120000.0,1705266331.3273716,1705191882.323626,1704822001.4251173,1704498339.9333167,1704421431.9628344
120500.0,1705266339.8058724,1705191890.8726256,1704822008.715617,1704498347.7208157,1704421439.5668359
121000.0,1705266347.065372,1705191898.2436264,1704822014.9221172,1704498354.2463171,1704421446.2043352
121500.0,1705266354.438372,1705191905.7056236,1704822021.109117,1704498360.7483177,1704421452.7378345
122000.0,1705266361.777872,1705191912.9946258,1704822027.2746167,1704498367.4223175,1704421459.2148368
122500.0,1705266369.1183696,1705191920.6961257,1704822033.6046183,1704498373.9228177,1704421465.9448347
123000.0,1705266376.2398713,1705191928.7981253,1704822039.8506172,1704498380.558318,1704421472.5983348
123500.0,1705266383.2413716,1705191938.7371247,1704822046.2736168,1704498387.0623152,1704421479.2768369
124000.0,1705266390.4833717,1705191947.4716241,1704822052.5796173,1704498393.5568168,1704421485.8388374
124500.0,1705266397.5923693,1705191956.409626,1704822058.7786188,1704498400.0243154,1704421492.2573335
125000.0,1705266404.6398716,1705191965.3081253,1704822065.0091171,1704498406.4163153,1704421498.8193347
125500.0,1705266412.847871,1705191973.8396251,1704822072.323619,1704498414.1608179,1704421506.5113358
126000.0,1705266419.9578729,1705191980.828625,1704822078.5261176,1704498420.6483183,1704421513.1488347
126500.0,1705266427.0053716,1705191988.2376258,1704822084.7136202,1704498427.7113175,1704421519.590335
127000.0,1705266434.3268712,1705191995.4116247,1704822090.892117,1704498434.244316,1704421526.026838
127500.0,1705266441.3433697,1705192003.0516238,1704822097.1011195,1704498440.4543195,1704421532.568335
128000.0,1705266448.4248714,1705192011.6276248,1704822103.3541188,1704498446.8428183,1704421539.1528356
128500.0,1705266455.6148708,1705192019.7621257,1704822109.620617,1704498453.146316,1704421545.688837
129000.0,1705266462.6733694,1705192027.956123,1704822115.9356184,1704498459.4113154,1704421552.491835
